"trialType","whichPrime","rt","response","trial_index","time_elapsed","word","expectedCategory","expectedCategoryAsDisplayed","leftCategory","rightCategory","correct","question_order"
"prime","harvard","81195"," ","2","85466","","","","","","",""
"iat","","5419","f","4","94645","resident deans","treatment","treatment","treatment","disorders","true",""
"iat","","1018","j","6","95917","obsessive compulsive disorder","disorders","disorders","treatment","disorders","true",""
"iat","","820","f","8","96992","CAMHS","treatment","treatment","treatment","disorders","true",""
"iat","","825","j","10","98072","schizophrenia","disorders","disorders","treatment","disorders","true",""
"iat","","1337","f","12","99664","psychiatry","treatment","treatment","treatment","disorders","true",""
"iat","","664","f","14","100583","therapy","treatment","treatment","treatment","disorders","true",""
"iat","","680","f","16","101518","SHARE counselors","treatment","treatment","treatment","disorders","true",""
"iat","","910","f","18","102681","peer counseling","treatment","treatment","treatment","disorders","true",""
"iat","","715","j","20","103651","resident deans","treatment","treatment","treatment","disorders","false",""
"iat","","1655","j","22","105561","bipolar disorder","disorders","disorders","treatment","disorders","true",""
"iat","","1451","j","24","107267","personality disorder","disorders","disorders","treatment","disorders","true",""
"iat","","1399","f","26","108920","medication","treatment","treatment","treatment","disorders","true",""
"iat","","755","j","28","109928","schizophrenia","disorders","disorders","treatment","disorders","true",""
"iat","","759","j","30","110941","post traumatic stress disorder","disorders","disorders","treatment","disorders","true",""
"iat","","988","j","32","112183","personality disorder","disorders","disorders","treatment","disorders","true",""
"iat","","1397","j","34","113836","depression","disorders","disorders","treatment","disorders","true",""
"iat","","923","j","36","115015","substance abuse disorder","disorders","disorders","treatment","disorders","true",""
"iat","","1016","j","38","116286","body dysmorphia","disorders","disorders","treatment","disorders","true",""
"iat","","6310","j","40","122850","","","disorders","treatment","disorders","true",""
"iat","","2521","f","42","125627","anxiety","disorders","disorders","treatment","disorders","false",""
"iat","","1136","f","44","127020","CAMHS","treatment","treatment","treatment","disorders","true",""
"iat","","638","j","46","127912","peer counseling","treatment","treatment","treatment","disorders","false",""
"iat","","1407","j","48","129572","eating disorder","disorders","disorders","treatment","disorders","true",""
"iat","","3744","f","50","133571","SHARE counselors","treatment","treatment","treatment","disorders","true",""
