"trialType","whichPrime","rt","response","trial_index","time_elapsed","word","expectedCategory","expectedCategoryAsDisplayed","leftCategory","rightCategory","correct","question_order"
"prime","harvard","154101"," ","2","164159","","","","","","",""
"iat","","2438","j","4","174924","rational","humanizing","humanizing","stigmatizing","humanizing","true",""
"iat","","918","f","6","176102","dangerous","stigmatizing","stigmatizing","stigmatizing","humanizing","true",""
"iat","","622","f","8","176979","dangerous","stigmatizing","stigmatizing","stigmatizing","humanizing","true",""
"iat","","648","j","10","177881","capable","humanizing","humanizing","stigmatizing","humanizing","true",""
"iat","","730","f","12","178866","crazy","stigmatizing","stigmatizing","stigmatizing","humanizing","true",""
"iat","","571","f","14","179689","insane","stigmatizing","stigmatizing","stigmatizing","humanizing","true",""
"iat","","956","f","16","180900","unstable","stigmatizing","stigmatizing","stigmatizing","humanizing","true",""
"iat","","590","j","18","181744","normal","humanizing","humanizing","stigmatizing","humanizing","true",""
"iat","","629","f","20","182626","unpredictable","stigmatizing","stigmatizing","stigmatizing","humanizing","true",""
"iat","","978","f","22","183856","weak","stigmatizing","stigmatizing","stigmatizing","humanizing","true",""
"iat","","808","f","24","184916","feeling","humanizing","humanizing","stigmatizing","humanizing","false",""
"iat","","1020","f","26","186189","crazy","stigmatizing","stigmatizing","stigmatizing","humanizing","true",""
"iat","","689","j","28","187131","human","humanizing","humanizing","stigmatizing","humanizing","true",""
"iat","","650","j","30","188035","sane","humanizing","humanizing","stigmatizing","humanizing","true",""
"iat","","605","f","32","188894","weird","stigmatizing","stigmatizing","stigmatizing","humanizing","true",""
"iat","","444","f","34","189591","weird","stigmatizing","stigmatizing","stigmatizing","humanizing","true",""
"iat","","629","f","36","190474","difficult","humanizing","humanizing","stigmatizing","humanizing","false",""
"iat","","644","j","38","191370","rational","humanizing","humanizing","stigmatizing","humanizing","true",""
"iat","","2836","f","40","194459","challenging","humanizing","humanizing","stigmatizing","humanizing","false",""
"iat","","1605","f","42","196317","difficult","humanizing","humanizing","stigmatizing","humanizing","false",""
"iat","","2722","j","44","199293","realistic","humanizing","humanizing","stigmatizing","humanizing","true",""
"iat","","940","f","46","200487","useless","stigmatizing","stigmatizing","stigmatizing","humanizing","true",""
"iat","","1813","j","48","202556","reasonable","humanizing","humanizing","stigmatizing","humanizing","true",""
"iat","","892","f","50","203710","sane","humanizing","humanizing","stigmatizing","humanizing","false",""
"iat","","970","f","52","204934","unstable","stigmatizing","stigmatizing","stigmatizing","humanizing","true",""
