"trialType","whichPrime","rt","response","trial_index","time_elapsed","word","expectedCategory","expectedCategoryAsDisplayed","leftCategory","rightCategory","correct","question_order"
"prime","degree","91827"," ","2","101312","","","","","","",""
"iat","","1637","f","4","114387","support group","treatment","treatment","treatment","disorders","true",""
"iat","","1252","j","6","115896","personality disorder","disorders","disorders","treatment","disorders","true",""
"iat","","1141","j","8","117293","substance abuse disorder","disorders","disorders","treatment","disorders","true",""
"iat","","844","f","10","118391","SHARE counselors","treatment","treatment","treatment","disorders","true",""
"iat","","1006","f","12","119653","tutors","treatment","treatment","treatment","disorders","true",""
"iat","","940","f","14","120848","resident deans","treatment","treatment","treatment","disorders","true",""
"iat","","914","f","16","122017","depression","disorders","disorders","treatment","disorders","false",""
"iat","","748","j","18","123020","eating disorder","disorders","disorders","treatment","disorders","true",""
"iat","","842","j","20","124118","post traumatic stress disorder","disorders","disorders","treatment","disorders","true",""
"iat","","766","j","22","125140","body dysmorphia","disorders","disorders","treatment","disorders","true",""
"iat","","674","j","24","126068","schizophrenia","disorders","disorders","treatment","disorders","true",""
"iat","","596","j","26","126919","bipolar disorder","disorders","disorders","treatment","disorders","true",""
"iat","","523","j","28","127698","depression","disorders","disorders","treatment","disorders","true",""
"iat","","648","f","30","128601","therapy","treatment","treatment","treatment","disorders","true",""
"iat","","777","j","32","129633","obsessive compulsive disorder","disorders","disorders","treatment","disorders","true",""
"iat","","672","f","34","130561","peer counseling","treatment","treatment","treatment","disorders","true",""
"iat","","658","f","36","131474","counseling","treatment","treatment","treatment","disorders","true",""
"iat","","703","f","38","132433","medication","treatment","treatment","treatment","disorders","true",""
"iat","","545","f","40","133234","peer counseling","treatment","treatment","treatment","disorders","true",""
"iat","","662","j","42","134151","obsessive compulsive disorder","disorders","disorders","treatment","disorders","true",""
"iat","","835","f","44","135242","SHARE counselors","treatment","treatment","treatment","disorders","true",""
"iat","","747","j","46","136244","psychiatry","treatment","treatment","treatment","disorders","false",""
"iat","","661","j","48","137160","anxiety","disorders","disorders","treatment","disorders","true",""
"iat","","938","f","50","138354","CAMHS","treatment","treatment","treatment","disorders","true",""
"iat","","646","j","52","139255","substance abuse disorder","disorders","disorders","treatment","disorders","true",""
"iat","","659","j","54","140170","body dysmorphia","disorders","disorders","treatment","disorders","true",""
"iat","","546","j","56","140971","personality disorder","disorders","disorders","treatment","disorders","true",""
"iat","","555","j","58","141780","schizophrenia","disorders","disorders","treatment","disorders","true",""
"iat","","558","j","60","142595","post traumatic stress disorder","disorders","disorders","treatment","disorders","true",""
"iat","","559","f","62","143409","tutors","treatment","treatment","treatment","disorders","true",""
"iat","","565","f","64","144230","support group","treatment","treatment","treatment","disorders","true",""
"iat","","517","f","66","145003","therapy","treatment","treatment","treatment","disorders","true",""
"iat","","564","j","68","145823","eating disorder","disorders","disorders","treatment","disorders","true",""
"iat","","638","f","70","146716","medication","treatment","treatment","treatment","disorders","true",""
"iat","","802","j","72","147774","psychiatry","treatment","treatment","treatment","disorders","false",""
"iat","","2443","f","74","150473","resident deans","treatment","treatment","treatment","disorders","true",""
"iat","","893","j","77","154268","capable","humanizing","humanizing","stigmatizing","humanizing","true",""
"iat","","646","f","79","155169","dangerous","stigmatizing","stigmatizing","stigmatizing","humanizing","true",""
"iat","","907","f","81","156331","weak","stigmatizing","stigmatizing","stigmatizing","humanizing","true",""
"iat","","838","f","83","157424","difficult","humanizing","humanizing","stigmatizing","humanizing","false",""
"iat","","836","f","85","158516","weird","stigmatizing","stigmatizing","stigmatizing","humanizing","true",""
"iat","","701","f","87","159473","unstable","stigmatizing","stigmatizing","stigmatizing","humanizing","true",""
"iat","","687","f","89","160413","challenging","humanizing","humanizing","stigmatizing","humanizing","false",""
"iat","","693","f","91","161362","useless","stigmatizing","stigmatizing","stigmatizing","humanizing","true",""
"iat","","730","j","93","162346","rational","humanizing","humanizing","stigmatizing","humanizing","true",""
"iat","","461","j","95","163062","realistic","humanizing","humanizing","stigmatizing","humanizing","true",""
"iat","","652","f","97","163968","unpredictable","stigmatizing","stigmatizing","stigmatizing","humanizing","true",""
"iat","","949","j","99","165173","feeling","humanizing","humanizing","stigmatizing","humanizing","true",""
"iat","","1084","j","101","166512","normal","humanizing","humanizing","stigmatizing","humanizing","true",""
"iat","","1955","f","103","168722","psychotic","stigmatizing","stigmatizing","stigmatizing","humanizing","true",""
"iat","","527","f","105","169505","crazy","stigmatizing","stigmatizing","stigmatizing","humanizing","true",""
"iat","","534","f","107","170295","insane","stigmatizing","stigmatizing","stigmatizing","humanizing","true",""
"iat","","536","f","109","171086","useless","stigmatizing","stigmatizing","stigmatizing","humanizing","true",""
"iat","","498","f","111","171838","difficult","humanizing","humanizing","stigmatizing","humanizing","false",""
"iat","","489","f","113","172581","insane","stigmatizing","stigmatizing","stigmatizing","humanizing","true",""
"iat","","752","j","115","173587","human","humanizing","humanizing","stigmatizing","humanizing","true",""
"iat","","1352","j","117","175194","unpredictable","stigmatizing","stigmatizing","stigmatizing","humanizing","false",""
"iat","","1727","f","119","177177","fragile","stigmatizing","stigmatizing","stigmatizing","humanizing","true",""
"iat","","513","f","121","177945","fragile","stigmatizing","stigmatizing","stigmatizing","humanizing","true",""
"iat","","599","j","123","178799","capable","humanizing","humanizing","stigmatizing","humanizing","true",""
"iat","","707","f","125","179760","weird","stigmatizing","stigmatizing","stigmatizing","humanizing","true",""
"iat","","883","j","127","180897","challenging","humanizing","humanizing","stigmatizing","humanizing","true",""
"iat","","878","j","129","182029","reasonable","humanizing","humanizing","stigmatizing","humanizing","true",""
"iat","","844","j","131","183128","reasonable","humanizing","humanizing","stigmatizing","humanizing","true",""
"iat","","683","j","133","184066","sane","humanizing","humanizing","stigmatizing","humanizing","true",""
"iat","","1659","f","135","185980","weak","stigmatizing","stigmatizing","stigmatizing","humanizing","true",""
"iat","","1350","f","137","187584","psychotic","stigmatizing","stigmatizing","stigmatizing","humanizing","true",""
"iat","","741","j","139","188581","human","humanizing","humanizing","stigmatizing","humanizing","true",""
"iat","","785","f","141","189621","unstable","stigmatizing","stigmatizing","stigmatizing","humanizing","true",""
"iat","","720","j","143","190596","realistic","humanizing","humanizing","stigmatizing","humanizing","true",""
"iat","","531","j","145","191383","rational","humanizing","humanizing","stigmatizing","humanizing","true",""
"iat","","801","j","147","192439","sane","humanizing","humanizing","stigmatizing","humanizing","true",""
"iat","","1879","j","150","201509","crazy","stigmatizing","treatment or stigmatizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","1096","j","152","202860","weak","stigmatizing","treatment or stigmatizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","1131","f","154","204244","substance abuse disorder","disorders","disorders or humanizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","882","f","156","205381","obsessive compulsive disorder","disorders","disorders or humanizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","1430","j","158","207063","tutors","treatment","treatment or stigmatizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","826","f","160","208142","bipolar disorder","disorders","disorders or humanizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","1236","j","162","209634","insane","stigmatizing","treatment or stigmatizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","853","j","164","210743","therapy","treatment","treatment or stigmatizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","1607","j","166","212605","dangerous","stigmatizing","treatment or stigmatizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","1534","j","168","214394","human","humanizing","disorders or humanizing","disorders or humanizing","treatment or stigmatizing","false",""
"iat","","3632","j","170","218281","peer counseling","treatment","treatment or stigmatizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","991","j","172","219526","weird","stigmatizing","treatment or stigmatizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","1881","f","174","221662","rational","humanizing","disorders or humanizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","3712","j","176","225630","depression","disorders","disorders or humanizing","disorders or humanizing","treatment or stigmatizing","false",""
"iat","","3307","f","178","229192","schizophrenia","disorders","disorders or humanizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","1841","j","180","231288","difficult","humanizing","disorders or humanizing","disorders or humanizing","treatment or stigmatizing","false",""
"iat","","1091","f","182","232632","psychotic","stigmatizing","treatment or stigmatizing","disorders or humanizing","treatment or stigmatizing","false",""
"iat","","797","f","184","233684","anxiety","disorders","disorders or humanizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","963","j","186","234901","medication","treatment","treatment or stigmatizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","1343","j","188","236500","fragile","stigmatizing","treatment or stigmatizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","948","j","190","237703","unpredictable","stigmatizing","treatment or stigmatizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","796","j","192","238754","unstable","stigmatizing","treatment or stigmatizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","1552","j","194","240561","support group","treatment","treatment or stigmatizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","949","f","196","241765","post traumatic stress disorder","disorders","disorders or humanizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","1777","f","198","243797","CAMHS","treatment","treatment or stigmatizing","disorders or humanizing","treatment or stigmatizing","false",""
"iat","","2633","j","200","246686","resident deans","treatment","treatment or stigmatizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","1653","j","202","248594","SHARE counselors","treatment","treatment or stigmatizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","2205","f","204","251055","feeling","humanizing","disorders or humanizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","925","j","206","252233","challenging","humanizing","disorders or humanizing","disorders or humanizing","treatment or stigmatizing","false",""
"iat","","1100","j","208","253589","psychiatry","treatment","treatment or stigmatizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","841","f","210","254685","body dysmorphia","disorders","disorders or humanizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","779","j","212","255718","realistic","humanizing","disorders or humanizing","disorders or humanizing","treatment or stigmatizing","false",""
"iat","","3393","f","214","259364","eating disorder","disorders","disorders or humanizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","5129","f","216","264747","reasonable","humanizing","disorders or humanizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","863","f","218","265865","sane","humanizing","disorders or humanizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","2198","f","220","268319","capable","humanizing","disorders or humanizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","1788","j","223","278695","weird","stigmatizing","disorders or stigmatizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","629","j","225","279580","crazy","stigmatizing","disorders or stigmatizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","682","f","227","280518","peer counseling","treatment","treatment or humanizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","735","j","229","281508","unpredictable","stigmatizing","disorders or stigmatizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","835","f","231","282598","reasonable","humanizing","treatment or humanizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","578","j","233","283431","unstable","stigmatizing","disorders or stigmatizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","582","f","235","284267","feeling","humanizing","treatment or humanizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","706","f","237","285228","support group","treatment","treatment or humanizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","1441","f","239","286924","realistic","humanizing","treatment or humanizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","659","j","241","287838","personality disorder","disorders","disorders or stigmatizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","704","f","243","288795","CAMHS","treatment","treatment or humanizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","1306","f","245","290357","rational","humanizing","treatment or humanizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","630","f","247","291242","normal","humanizing","treatment or humanizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","649","f","249","292146","capable","humanizing","treatment or humanizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","581","j","251","292983","post traumatic stress disorder","disorders","disorders or stigmatizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","815","f","253","294053","resident deans","treatment","treatment or humanizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","738","j","255","295045","psychotic","stigmatizing","disorders or stigmatizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","672","j","257","295974","weak","stigmatizing","disorders or stigmatizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","475","j","259","296704","dangerous","stigmatizing","disorders or stigmatizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","592","f","261","297551","psychiatry","treatment","treatment or humanizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","664","f","263","298470","therapy","treatment","treatment or humanizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","603","j","265","299327","fragile","stigmatizing","disorders or stigmatizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","910","f","267","300492","SHARE counselors","treatment","treatment or humanizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","901","j","269","301648","anxiety","disorders","disorders or stigmatizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","717","j","271","302620","body dysmorphia","disorders","disorders or stigmatizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","526","j","273","303401","difficult","humanizing","treatment or humanizing","treatment or humanizing","disorders or stigmatizing","false",""
"iat","","445","j","275","304100","tutors","treatment","treatment or humanizing","treatment or humanizing","disorders or stigmatizing","false",""
"iat","","619","f","277","304972","depression","disorders","disorders or stigmatizing","treatment or humanizing","disorders or stigmatizing","false",""
"iat","","888","j","279","306114","eating disorder","disorders","disorders or stigmatizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","596","j","281","306962","bipolar disorder","disorders","disorders or stigmatizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","925","j","283","308141","sane","humanizing","treatment or humanizing","treatment or humanizing","disorders or stigmatizing","false",""
"iat","","1057","j","285","309453","useless","stigmatizing","disorders or stigmatizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","995","f","287","310703","counseling","treatment","treatment or humanizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","616","j","289","311573","schizophrenia","disorders","disorders or stigmatizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","656","j","291","312484","challenging","humanizing","treatment or humanizing","treatment or humanizing","disorders or stigmatizing","false",""
"iat","","586","j","293","313324","insane","stigmatizing","disorders or stigmatizing","treatment or humanizing","disorders or stigmatizing","true",""
"questionnaire","","29302","{""Q1"":2,""Q7"":3,""Q0"":1,""Q4"":2,""Q9"":4,""Q6"":4,""Q3"":2,""Q5"":3,""Q8"":3,""Q2"":1}","295","342884","","","","","","","[1,7,0,4,9,6,3,5,8,2]"
